"","truth","prediction"
"152",1,0.614299847511575
"153",1,0.541079032816924
"154",1,0.9251324608922
"155",1,0.617330630775541
"156",1,0.994083723402582
"157",1,0.800948772928677
"158",1,0.999370404053479
"159",1,0.687799688312225
"160",1,0.777563315466978
"161",1,0.714721981436014
"162",1,0.787938890396617
"163",1,0.716253698687069
"164",1,0.61242288199719
"165",1,0.542492368840612
"166",1,0.818649129825644
"167",1,0.715508185210638
"168",1,0.536358046811074
"169",1,0.901201009633951
"170",1,0.662639151676558
"171",1,0.878644517506473
"172",1,0.792135758674704
"173",1,0.85441970336251
"174",1,0.713487883214839
"175",1,0.671786351012997
"176",1,0.879559992579743
"177",1,0.712015104014426
"178",1,0.780443626921624
"179",1,0.558067887206562
"180",1,0.651510898838751
"181",1,0.739401342929341
"182",1,0.672415273380466
"183",1,0.800357070052996
"184",1,0.538041661609896
"185",1,0.977996305562556
"186",1,0.511103411554359
"187",1,0.920855316217057
"188",1,0.816221224376932
"189",1,0.655047082575038
"190",1,0.871284683118574
"191",1,0.819455656805076
"192",1,0.996257993625477
"193",1,0.56413489417173
"194",1,0.941619788878597
"195",1,0.905041693942621
"196",1,0.910925589152612
"197",1,0.917351331212558
"198",1,0.866366110276431
"199",1,0.991522012162022
"200",1,0.819602291332558
"201",1,0.830377317150123
"202",1,0.764179688994773
"203",1,0.658746910747141
"204",1,0.883927734568715
"205",1,0.763154246262275
"206",1,0.866150942165405
"207",1,0.653832870302722
"208",1,0.702086625620723
"209",1,0.602201222674921
"210",1,0.992816544137895
"211",1,0.783155378536321
"212",1,0.640187572571449
"213",1,0.592527861590497
"214",1,0.879030698095448
"215",1,0.783390640630387
"216",1,0.966086785541847
"217",1,0.819346658186987
"218",1,0.85037406720221
"219",1,0.739611234283075
"220",1,0.925155958160758
"221",1,0.711165337706916
"222",1,0.515696061542258
"223",1,0.629073324147612
"224",1,0.667422367376275
"225",1,0.566774834296666
"226",1,0.749773192685097
"227",1,0.901067816419527
"228",1,0.668576621566899
"229",1,0.754460307653062
"230",1,0.747219280921854
"231",1,0.898526452016085
"232",1,0.783479447709396
"233",1,0.55334840901196
"234",1,0.903824222623371
"235",1,0.783556035486981
"236",1,0.606120463926345
"237",1,0.874789627385326
"238",1,0.653609175002202
"239",1,0.744759221677668
"240",1,0.994854946387932
"241",1,0.712054589064792
"242",1,0.622201502323151
"243",1,0.608567357412539
"244",1,0.844558753306046
"245",1,0.990106354351155
"246",1,0.738516519661061
"247",1,0.886761810979806
"248",1,0.787156472331844
"249",1,0.982969850301743
"250",1,0.89846192044206
"251",1,0.265947224537483
"252",1,0.298305914319255
"253",1,0.1319405979389
"254",1,0.139768558957633
"255",1,0.0325509711021907
"256",1,0.281535042412654
"257",1,0.131175217546814
"258",1,0.00164113275822019
"259",1,0.294752376609773
"260",1,0.260020381881052
"261",1,0.422308921048969
"262",1,0.0147781112567801
"263",1,0.29987867691149
"264",1,0.134207200598596
"265",1,0.0603032461104449
"266",1,0.0503517237336747
"267",1,0.374073088570428
"268",1,0.00798015505918069
"269",1,0.0247300782147725
"270",1,0.373804416810835
"271",1,0.178615259532623
"272",1,0.379471508435367
"273",1,0.187974411714366
"274",1,0.399723359811611
"275",1,0.0128461258728337
"276",1,0.253174211495991
"277",1,0.410606110933751
"278",1,0.272372840527261
"279",1,0.133339560355502
"280",1,0.172315214630153
"281",1,0.184584284670083
"282",1,0.214621749767882
"283",1,0.459248001479558
"284",1,0.392164564259977
"285",1,0.368908387813016
"286",1,0.14038350419319
"287",1,0.228408745826622
"288",1,0.143765945418815
"289",1,0.348138570908075
"290",1,0.410369941565536
"291",1,0.327570214255266
"292",1,0.206748203632734
"293",1,0.475905188996794
"294",1,0.1215522990162
"295",1,0.304336426471632
"296",1,0.378968154949204
"297",1,0.346826744199188
"298",1,0.0577127438536612
"299",1,0.317949473113283
"300",1,0.154509593956519
"301",1,0.176495721058403
"302",1,0.490469348537999
"303",1,0.269435992967696
"304",1,0.222012491172832
"305",1,0.474673895167043
"306",1,0.226237160849194
"307",1,0.0953109955145232
"308",1,0.495794658714747
"309",1,0.27422223927404
"310",1,0.384400195352323
"311",1,0.456701702167718
"312",1,0.341049179903369
"313",1,0.203621637701215
"314",1,0.203792073774161
"315",1,0.0730399343399168
"316",1,0.0983318903450854
"317",1,0.0961027476405096
"318",1,0.204203116180156
"319",1,0.174107170898649
"320",1,0.417263078772833
"321",1,0.099198019547523
"322",1,0.430894036717666
"323",1,0.198588683274766
"324",1,0.0766253509327839
"325",1,0.169638298775454
"326",1,0.183586548017384
"327",1,0.213685267653353
"328",1,0.0931665887802141
"329",1,0.32900172004062
"330",1,0.460196486472196
"331",1,0.366939692406454
"332",1,0.441150812589526
"333",1,0.476663732104532
"334",1,0.0974488185119838
"335",1,0.236303641522718
"336",1,0.193021467479547
"337",1,0.187079186946806
"338",1,0.01392754973114
"339",1,0.464668312342276
"340",1,0.205260532536048
"341",1,0.47791054960697
"342",1,0.136073698551515
"343",1,0.258618074453494
"344",1,0.489145138047687
"345",1,0.184844546172959
"346",1,0.155212115290146
"347",1,0.0171044741774607
"348",1,0.333776248098623
"349",1,0.460448979270363
"350",0,0.0224943490958493
"351",0,0.100564304604018
"352",0,0.371750006982796
"353",0,0.0652771099998616
"354",0,0.354434708059179
"355",0,0.499405917362394
"356",0,0.471947083888429
"357",0,0.296446020475458
"358",0,0.365640505238338
"359",0,0.243362220452712
"360",0,0.384068316459421
"361",0,0.00157269972921815
"362",0,0.27896506970369
"363",0,0.230123042055836
"364",0,0.16485427537522
"365",0,0.41772945891019
"366",0,0.488841054503182
"367",0,0.330250868480427
"368",0,0.116785094033966
"369",0,0.40959201813905
"370",0,0.362335200659176
"371",0,0.488168813004061
"372",0,0.132553863218548
"373",0,0.439401233095345
"374",0,0.243939727269553
"375",0,0.152731088045295
"376",0,0.197544548477305
"377",0,0.379662264629158
"378",0,0.0503998131264071
"379",0,0.210675631589047
"380",0,0.328875546166832
"381",0,0.147629093379669
"382",0,0.102991190028191
"383",0,0.00107333443579962
"384",0,0.0539202609081334
"385",0,0.107431362274028
"386",0,0.0575756853649789
"387",0,0.343572844221988
"388",0,0.0966341823853832
"389",0,0.492451097449937
"390",0,0.473509517504987
"391",0,0.345846567515258
"392",0,0.369938572841464
"393",0,0.366212824808601
"394",0,0.326292695968938
"395",0,0.0835214829807519
"396",0,0.461581197260893
"397",0,0.282296776866196
"398",0,0.268242452686634
"399",0,0.00942168516740668
"400",0,0.183196149826008
"401",0,0.343114274814432
"402",0,0.208310195345569
"403",0,0.378505552879139
"404",0,0.38788967599723
"405",0,0.286787774093701
"406",0,0.0943475093107135
"407",0,0.379125084320989
"408",0,0.0463406196309882
"409",0,0.311173039699164
"410",0,0.207952441685835
"411",0,0.388247670166208
"412",0,0.403893322947864
"413",0,0.483638487160064
"414",0,0.107949466567014
"415",0,0.433495785400928
"416",0,0.208454845009146
"417",0,0.256509227697838
"418",0,0.387460910877101
"419",0,0.0662703334372141
"420",0,0.205949701997796
"421",0,0.331017166206902
"422",0,0.45385080627931
"423",0,0.172242373739565
"424",0,0.0526204796845117
"425",0,0.466163637476873
"426",0,0.0999646370604914
"427",0,0.0270086134391301
"428",0,0.212915779512378
"429",0,0.169394521934525
"430",0,0.137797895356589
"431",0,0.331738636199897
"432",0,0.391940209530061
"433",0,0.219844286363083
"434",0,0.465152630557804
"435",0,0.136100880752676
"436",0,0.329507924364582
"437",0,0.190140844136288
"438",0,0.467686034802352
"439",0,0.367743109929282
"440",0,0.295039325791413
"441",0,0.407318060855663
"442",0,0.441195590731071
"443",0,0.372713199942275
"444",0,0.250890762479177
"445",0,0.494240851650247
"446",0,0.277628472754455
"447",0,0.439842119485599
"448",0,0.315213327491609
"449",0,0.306601633805188
"450",0,0.0168043137508375
"451",0,0.127347795802366
"452",0,0.387976640927084
"453",0,0.499112517969608
"454",0,0.480049599597382
"455",0,0.375456897507664
"456",0,0.340245125485053
"457",0,0.123440758163934
"458",0,0.303275422849345
"459",0,0.286979542032818
"460",0,0.024796958178028
"461",0,0.186406344290986
"462",0,0.447375076707669
"463",0,0.195881955100142
"464",0,0.258467465841605
"465",0,0.0876382854250353
"466",0,0.0963008057229058
"467",0,0.273248882761749
"468",0,0.196556488189041
"469",0,0.31259249639045
"470",0,0.286096664260176
"471",0,0.070308129060294
"472",0,0.144632941898054
"473",0,0.000306071762021165
"474",0,0.477672304944319
"475",0,0.19970098090667
"476",0,0.488517002172247
"477",0,0.25588198168332
"478",0,0.233575922688406
"479",0,0.361910508480452
"480",0,0.0710353557922319
"481",0,0.261783653871531
"482",0,0.280204955860081
"483",0,0.330164799464971
"484",0,0.18612912828332
"485",0,0.0680746350708464
"486",0,0.0369397241944424
"487",0,0.380748474924106
"488",0,0.351390428535717
"489",0,0.38193999194734
"490",0,0.0785265585838514
"491",0,0.299666309809582
"492",0,0.381663259984902
"493",0,0.456317367579935
"494",0,0.154007344647599
"495",0,0.328526367022549
"496",0,0.168898936454593
"497",0,0.302119148462943
"498",0,0.041976669840375
"499",0,0.302827561108933
"500",0,0.297949554123054
"501",0,0.334452885468793
"502",0,0.400513637567034
"503",0,0.427719388145369
"504",0,0.025069453638806
"505",0,0.337210298347427
"506",0,0.422938190204902
"507",0,0.373191694830628
"508",0,0.414773906343651
"509",0,0.0639487839609897
"510",0,0.397046277951982
"511",0,0.177749401572461
"512",0,0.474031354813436
"513",0,0.465069751374784
"514",0,0.296216350095433
"515",0,0.0552460271416907
"516",0,0.391909895586548
"517",0,0.300905452203357
"518",0,0.0441363272589003
"519",0,0.328624565224212
"520",0,0.166037147685969
"521",0,0.41770116182179
"522",0,0.123884185384184
"523",0,0.181791825543337
"524",0,0.46231507035987
"525",0,0.281503373771135
"526",0,0.403424610126943
"527",0,0.0194639809251134
"528",0,0.019912320540864
"529",0,0.31626515905055
"530",0,0.119540995639118
"531",0,0.126259975864957
"532",0,0.31230600378057
"533",0,0.202840843646722
"534",0,0.399228551854063
"535",0,0.0587302959768777
"536",0,0.497238695776789
"537",0,0.324922165563395
"538",0,0.327798909560058
"539",0,0.373732337028398
"540",0,0.25713146352994
"541",0,0.190161254942855
"542",0,0.305648022100728
"543",0,0.482990500540968
"544",0,0.107927174992124
"545",0,0.374367194008019
"546",0,0.216183493637454
"547",0,0.414289833526714
"548",0,0.441661426404857
"549",0,0.48988451992593
"550",0,0.456991223261624
"551",0,0.128740715220475
"552",0,0.111721674443525
"553",0,0.395308552676518
"554",0,0.0825457535060006
"555",0,0.419029548977483
"556",0,0.485950500316685
"557",0,0.248764137596802
"558",0,0.0199036263528559
"559",0,0.312572046352704
"560",0,0.415184650383145
"561",0,0.0779042453371081
"562",0,0.495091973588038
"563",0,0.340434359695367
"564",0,0.432340321016135
"565",0,0.12082796433226
"566",0,0.431280922845441
"567",0,0.396035415617852
"568",0,0.306156260043273
"569",0,0.104277496913464
"570",0,0.0297054695590772
"571",0,0.312637466264195
"572",0,0.401957642964742
"573",0,0.0993133252206491
"574",0,0.332818405247501
"575",0,0.201462360487527
"576",0,0.193477473705811
"577",0,0.0301136044341465
"578",0,0.210136003115624
"579",0,0.275543114415675
"580",0,0.408029698607225
"581",0,0.418890041741482
"582",0,0.00604891076035099
"583",0,0.286343321391391
"584",0,0.150817414658056
"585",0,0.0193389646621328
"586",0,0.179162872191207
"587",0,0.133723943021852
"588",0,0.487002128851365
"589",0,0.475562211754741
"590",0,0.308024146453966
"591",0,0.482408855358621
"592",0,0.439008477773676
"593",0,0.0599938009326975
"594",0,0.298122969088091
"595",0,0.178456524828135
"596",0,0.337436483206013
"597",0,0.319088719189058
"598",0,0.348426540915256
"599",0,0.312591735282298
"600",0,0.0611098222670262
"601",0,0.140483097488168
"602",0,0.0870923358424776
"603",0,0.0851105163842649
"604",0,0.280266211329554
"605",0,0.214396007744323
"606",0,0.19458949148088
"607",0,0.421844769172722
"608",0,0.104393264979001
"609",0,0.254707295534275
"610",0,0.197478715532513
"611",0,0.129077450514229
"612",0,0.401472689599921
"613",0,0.153496539332895
"614",0,0.0390643880999414
"615",0,0.47337990048409
"616",0,0.1893304539408
"617",0,0.163722743872113
"618",0,0.332406781475015
"619",0,0.388652731039771
"620",0,0.242055969460562
"621",0,0.464716490907362
"622",0,0.0249434233022388
"623",0,0.335672068272764
"624",0,0.412747709321005
"625",0,0.168303643362124
"626",0,0.465750980655483
"627",0,0.242018114050503
"628",0,0.473014037960879
"629",0,0.155627245305583
"630",0,0.29951994456772
"631",0,0.445102804153124
"632",0,0.303675699963765
"633",0,0.220274805477785
"634",0,0.28002421223145
"635",0,0.469704227616803
"636",0,0.417247455567038
"637",0,0.143592136162969
"638",0,0.42177160500325
"639",0,0.12938642724609
"640",0,0.169665522768879
"641",0,0.278447979484291
"642",0,0.0939361456048558
"643",0,0.254819367603681
"644",0,0.463527370827664
"645",0,0.1534829597572
"646",0,0.178139906398139
"647",0,0.02844626536489
"648",0,0.442356932225842
"649",0,0.25599135937399
"650",0,0.402347889120749
"651",0,0.118406461844908
"652",0,0.343410800361745
"653",0,0.430246110284089
"654",0,0.225071965851511
"655",0,0.0851856629506033
"656",0,0.254343075365578
"657",0,0.435000990739111
"658",0,0.0166529776741518
"659",0,0.129075058692864
"660",0,0.468533769354858
"661",0,0.307512040456885
"662",0,0.474749998764601
"663",0,0.407789089131025
"664",0,0.0246572325512511
"665",0,0.150982084562606
"666",0,0.256016184212032
"667",0,0.355173208458235
"668",0,0.142323699719917
"669",0,0.232469748962026
"670",0,0.364687196440487
"671",0,0.0640702441562572
"672",0,0.467138331807286
"673",0,0.196770816151411
"674",0,0.124559569801304
"675",0,0.473671169286268
"676",0,0.420817855815045
"677",0,0.20760703734928
"678",0,0.445839081413243
"679",0,0.10336828500832
"680",0,0.475089852180385
"681",0,0.239224441900365
"682",0,0.0551374057862395
"683",0,0.314670467742726
"684",0,0.146745272428954
"685",0,0.415138307650967
"686",0,0.163979938125436
"687",0,0.436831197057713
"688",0,0.0138163543679891
"689",0,0.270012197705205
"690",0,0.239465281874293
"691",0,0.438943478695156
"692",0,0.243409555489246
"693",0,0.111175864905799
"694",0,0.254567360946175
"695",0,0.00476288943615044
"696",0,0.044244543264308
"697",0,0.159285007102513
"698",0,0.272647758658847
"699",0,0.15148580440046
"700",0,0.369934529934612
"701",0,0.00513897057551891
"702",0,0.299313377859627
"703",0,0.356544208823033
"704",0,0.232991924333808
"705",0,0.10829084988236
"706",0,0.0582124617620371
"707",0,0.205285753178268
"708",0,0.319586392536028
"709",0,0.0281217677542544
"710",0,0.284152145620522
"711",0,0.353988255847292
"712",0,0.487887088321156
"713",0,0.485341780964434
"714",0,0.0584566881899466
"715",0,0.0949735715215001
"716",0,0.0934582270772336
"717",0,0.227590516380151
"718",0,0.101947837526046
"719",0,0.487157831463024
"720",0,0.0497032251302339
"721",0,0.412392090908398
"722",0,0.050512105332783
"723",0,0.486055167355572
"724",0,0.00268134793018922
"725",0,0.248950980917055
"726",0,0.492821245833917
"727",0,0.219741065289988
"728",0,0.171794457983524
"729",0,0.152574331896044
"730",0,0.493316509082683
"731",0,0.462138606654946
"732",0,0.00610539096883032
"733",0,0.0496238604554883
"734",0,0.270554183774572
"735",0,0.310342738108851
"736",0,0.396798246448967
"737",0,0.240759276440833
"738",0,0.403579183066913
"739",0,0.493907050429583
"740",0,0.463778225578598
"741",0,0.135788561454532
"742",0,0.0493956049589859
"743",0,0.0328056355847511
"744",0,0.0936607264317456
"745",0,0.295982244496767
"746",0,0.000431534236005973
"747",0,0.242088458115207
"748",0,0.327692297143636
"749",0,0.100347775155527
"750",0,0.332244686393056
"751",0,0.276305957004502
"752",0,0.372053845827188
"753",0,0.195724362756358
"754",0,0.417818421370599
"755",0,0.124320213627391
"756",0,0.443032337480888
"757",0,0.345871431468066
"758",0,0.458273607261842
"759",0,0.18503236398638
"760",0,0.307528080654023
"761",0,0.0166268214207026
"762",0,0.323820945209889
"763",0,0.00200190535611473
"764",0,0.288666765023433
"765",0,0.140377713927305
"766",0,0.305258569532097
"767",0,0.463517102270331
"768",0,0.286601749156793
"769",0,0.39950250131313
"770",0,0.150245904740163
"771",0,0.44390470607054
"772",0,0.427519085154806
"773",0,0.418528904770918
"774",0,0.0360494767808332
"775",0,0.311948355008943
"776",0,0.255362840150562
"777",0,0.0329479915631167
"778",0,0.112071271161216
"779",0,0.290712442480002
"780",0,0.181107581631758
"781",0,0.472436835680429
"782",0,0.0282649088218482
"783",0,0.000170902889049612
"784",0,0.144987543210336
"785",0,0.108646656185538
"786",0,0.344280203446799
"787",0,0.432426424024184
"788",0,0.0149185648140055
"789",0,0.350747398781886
"790",0,0.0833695293331356
"791",0,0.392521769381685
"792",0,0.072925143328635
"793",0,0.338093354930426
"794",0,0.26013098912576
"795",0,0.352492448413663
"796",0,0.13226635921258
"797",0,0.252915717142357
"798",0,0.411161425475986
"799",0,0.0898508019094635
"800",0,0.432314603057606
"801",0,0.0549719226205163
"802",0,0.435709680448025
"803",0,0.257204740154364
"804",0,0.142846554012278
"805",0,0.168363643201049
"806",0,0.284820310802262
"807",0,0.0921128038112423
"808",0,0.21968134146627
"809",0,0.330904472142872
"810",0,0.210165105549113
"811",0,0.280482499803149
"812",0,0.0978098702682368
"813",0,0.464143230138046
"814",0,0.336780362694648
"815",0,0.0655171981786773
"816",0,0.188439523881397
"817",0,0.151148510906403
"818",0,0.40262079458809
"819",0,0.235059499772936
"820",0,0.220718583333972
"821",0,0.039797513361848
"822",0,0.186763929617531
"823",0,0.19396349446137
"824",0,0.195143404177846
"825",0,0.11970734596523
"826",0,0.39478493622829
"827",0,0.00793545165477786
"828",0,0.199376039878943
"829",0,0.194129911026475
"830",0,0.228885501737678
"831",0,0.148319932669396
"832",0,0.401610731661986
"833",0,0.435688790485577
"834",0,0.472278360926155
"835",0,0.136446725363173
"836",0,0.337712849166
"837",0,0.355698402186113
"838",0,0.100826566431362
"839",0,0.278348691657009
"840",0,0.31175043743703
"841",0,0.0540336660227273
"842",0,0.29241423548806
"843",0,0.322919240662283
"844",0,0.0942876509135752
"845",0,0.228873924465473
"846",0,0.458734590259993
"847",0,0.282967295453013
"848",0,0.471106223988843
"849",0,0.372363616844905
"850",0,0.358376405454585
"851",0,0.272677747460869
"852",0,0.488358373170756
"853",0,0.47175802057239
"854",0,0.0882616025010217
"855",0,0.272992921904093
"856",0,0.322424081835973
"857",0,0.0524595415148814
"858",0,0.0191034814321017
"859",0,0.38544997385171
"860",0,0.478645997657336
"861",0,0.0553406069946894
"862",0,0.201119716885113
"863",0,0.0137491593911732
"864",0,0.207190236108908
"865",0,0.104492094255502
"866",0,0.459028654603797
"867",0,0.114114434329951
"868",0,0.490955596880959
"869",0,0.135876084584689
"870",0,0.265763050101521
"871",0,0.4729637584905
"872",0,0.45244795939394
"873",0,0.474509647841658
"874",0,0.150507896140122
"875",0,0.383046607926683
"876",0,0.0946930093387491
"877",0,0.0506794706637855
"878",0,0.0429923555140663
"879",0,0.254611563774706
"880",0,0.288819783966353
"881",0,0.34345002758252
"882",0,0.125781133367405
"883",0,0.222747808142167
"884",0,0.27061010240677
"885",0,0.284084909084267
"886",0,0.465201212843151
"887",0,0.0861893023241381
"888",0,0.0196241359845363
"889",0,0.0494685529495287
"890",0,0.00775347288428573
"891",0,0.460190682818817
"892",0,0.373215482661724
"893",0,0.30269839146317
"894",0,0.188844269159334
"895",0,0.170742025384298
"896",0,0.163766505146159
"897",0,0.313749771462944
"898",0,0.316476730120408
"899",0,0.490199700888281
"900",0,0.434703774746333
"901",0,0.320780164013295
"902",0,0.204758047956468
"903",0,0.460459455974128
"904",0,0.225706457759985
"905",0,0.457127169540566
"906",0,0.0131772806769167
"907",0,0.170966234830797
"908",0,0.128036189953578
"909",0,0.388558041176493
"910",0,0.148024350067331
"911",0,0.128726640423906
"912",0,0.235663234786456
"913",0,0.0351428703148966
"914",0,0.113295492435959
"915",0,0.0573721136139706
"916",0,0.0399885618686653
"917",0,0.220439140811393
"918",0,0.491202955284046
"919",0,0.481908934542397
"920",0,0.398789775682143
"921",0,0.27086268437729
"922",0,0.227883295757333
"923",0,0.105514988338165
"924",0,0.115317167628699
"925",0,0.295543987177559
"926",0,0.129116443279234
"927",0,0.378694249843487
"928",0,0.275767519203178
"929",0,0.0488116875114175
"930",0,0.0752516927429312
"931",0,0.072891439438751
"932",0,0.495274199736142
"933",0,0.0130458977873204
"934",0,0.303361105839314
"935",0,0.0510592784159025
"936",0,0.254707706704969
"937",0,0.0937087985953549
"938",0,0.253605873320638
"939",0,0.192583905611562
"940",0,0.294326776875351
"941",0,0.460362815261905
"942",0,0.291773127479926
"943",0,0.40644291441916
"944",0,0.383758848464726
"945",0,0.303775683824336
"946",0,0.266885816986759
"947",0,0.142736593907401
"948",0,0.0620929934423883
"949",0,0.24197719756078
"950",0,0.183674722594654
"951",0,0.354003372074501
"952",0,0.475774769424719
"953",0,0.153556418800785
"954",0,0.410354330117453
"955",0,0.4275994904453
"956",0,0.022969600485377
"957",0,0.431880570365933
"958",0,0.238065432041441
"959",0,0.0608514000894479
"960",0,0.327941286259936
"961",0,0.113776999394107
"962",0,0.230090358525841
"963",0,0.443107941433878
"964",0,0.396656573465634
"965",0,0.0228898142791819
"966",0,0.0338951331498101
"967",0,0.331319025913991
"968",0,0.114434459819028
"969",0,0.296150544624107
"970",0,0.165082551011171
"971",0,0.499641519682917
"972",0,0.354388815845286
"973",0,0.00158486255878117
"974",0,0.384859283729005
"975",0,0.10011358201429
"976",0,0.34474273264233
"977",0,0.37491923129166
"978",0,0.119161176245701
"979",0,0.476473859252536
"980",0,0.292385789623854
"981",0,0.399721039234998
"982",0,0.467291905225294
"983",0,0.0382956949432986
"984",0,0.33179417893454
"985",0,0.493707459304475
"986",0,0.126163009778417
"987",0,0.0197177152678557
"988",0,0.492801129435811
"989",0,0.0664240527207032
"990",0,0.0880936042325734
"991",0,0.241392577444382
"992",0,0.318036161096625
"993",0,0.493479665269079
"994",0,0.0497663480969495
"995",0,0.346834459121095
"996",0,0.000654337995608803
"997",0,0.383705293598361
"998",0,0.159986573034702
"999",0,0.478996842322317
"1000",0,0.0976968356962013
"1001",0,0.418808581283614
"1002",0,0.243728250727046
"1003",0,0.0551673963344563
"1004",0,0.17567799556378
"1005",0,0.380523907740477
"1006",0,0.1948285251908
"1007",0,0.228252436703267
"1008",0,0.0536710544487741
"1009",0,0.481327831611773
"1010",0,0.49403854926652
"1011",0,0.201911194625674
"1012",0,0.43376185509729
"1013",0,0.0316829676505574
"1014",0,0.342023114173347
"1015",0,0.344284006426472
"1016",0,0.156985842331573
"1017",0,0.319253249514429
"1018",0,0.320611729196121
"1019",0,0.246479303614604
"1020",0,0.427991645075923
"1021",0,0.0726777631563181
"1022",0,0.21065646209423
"1023",0,0.100377288643296
"1024",0,0.489427190549581
"1025",0,0.247476652262795
"1026",0,0.187229958420473
"1027",0,0.425186801236449
"1028",0,0.347193486921042
"1029",0,0.17887548529671
"1030",0,0.186798515219428
"1031",0,0.0958752754870406
"1032",0,0.391237843374955
"1033",0,0.00171167425936088
"1034",0,0.465501636712379
"1035",0,0.344710668313047
"1036",0,0.126373558625779
"1037",0,0.332710478877621
"1038",0,0.238399887386716
"1039",0,0.452373526788491
"1040",0,0.152751779407177
"1041",0,0.464377831656064
"1042",0,0.130536219989839
"1043",0,0.221557044078175
"1044",0,0.353815331912262
"1045",0,0.451463253662498
"1046",0,0.256556424784975
"1047",0,0.250257010608104
"1048",0,0.0248953560279752
"1049",0,0.124692584917482
"1050",0,0.394232642370411
"1051",0,0.0990801398666971
"1052",0,0.440537608892352
"1053",0,0.182155251542593
"1054",0,0.134972288328416
"1055",0,0.29498136376194
"1056",0,0.0827236368673807
"1057",0,0.244530000866568
"1058",0,0.481682189504486
"1059",0,0.289795669783754
"1060",0,0.395391041526771
